"Id","Creation Time","Tags","parameters/method","parameters/disc_model/model_name","parameters/dataset","metrics/cf/K_vectors","parameters/counterfactuals/origin_class","metrics/cf/valid_cf_disc","metrics/cf/flow_prob_condition_acc","metrics/cf/cf_belongs_to_group","metrics/cf/plausibility","metrics/cf/flow_log_density_cfs","metrics/cf/dissimilarity_proximity_continuous_euclidean","metrics/cf/dissimilarity_proximity_continuous_manhatan","metrics/cf/isolation_forest_scores_cfs","metrics/cf/lof_scores_cfs","parameters/counterfactuals/alpha","parameters/counterfactuals/alpha_k","parameters/counterfactuals/alpha_s"
"COUN-8568","2024-05-19 22:02:16","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5603983899883472","7.754756927490234","0.6441921718656424","2.060596974721799","0.06597117069373609","1.0569506883621216","100","100","10"
"COUN-8574","2024-05-19 22:03:28","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5730089211989409","7.707489013671875","0.5905310806818065","1.8571373135782778","0.06616383860647942","1.058396339416504","100","1000","100"
"COUN-8580","2024-05-19 22:05:03","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5429846898666574","7.586366653442383","0.73572366834364","2.423488919467976","0.05915504006697162","1.0466769933700562","1000","10","1"
"COUN-8604","2024-05-19 22:10:43","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","8.0","1","0.9230769276618958","1.0","1.0","0.5460233817513834","6.14954137802124","0.5370414957786255","1.5736501154800255","0.0681504143992697","1.0534584522247314","1","1","100"
"COUN-8586","2024-05-19 22:06:19","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5459441131388477","8.083069801330566","0.7052710010818958","2.2954356231105826","0.0669403484303665","1.0455108880996704","1000","100","10"
"COUN-8591","2024-05-19 22:07:20","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5522054804536894","7.810601711273193","0.7127035365628305","2.3388610961847007","0.06255644097950662","1.0500510931015015","1000","1000","100"
"COUN-8696","2024-05-19 22:34:55","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","2","1.0","1.0","1.0","0.606001185269945","6.473921298980713","0.4979967333790043","1.464494134997949","0.05652992453685259","1.0515729188919067","10","100","1000"
"COUN-8710","2024-05-19 22:37:31","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","2","1.0","1.0","1.0","0.6211660577152613","6.893559455871582","0.6737935034344356","2.1459548940416426","0.054843029244880104","1.068825602531433","100","1000","100"
"COUN-8642","2024-05-19 22:21:49","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","9.0","1","1.0","1.0","1.0","0.5203918302084186","7.748423099517822","0.6212039198886099","1.9043271488377027","0.0699210503315713","1.0417925119400024","100","1","1000"
"COUN-8652","2024-05-19 22:25:42","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","7.0","1","1.0","1.0","0.7142857142857143","0.47980657888684436","7.900207996368408","0.665042742607936","2.115282012681876","0.0672242178024279","1.0439730882644653","1000","10","10"
"COUN-8656","2024-05-19 22:26:50","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","8.0","1","1.0","1.0","1.0","0.47833243492813776","7.874173641204834","0.6649874515073494","2.1396294574120214","0.06165024589759292","1.0500483512878418","1000","1","100"
"COUN-8729","2024-05-19 22:42:40","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","6.0","2","1.0","1.0","1.0","0.5795055462287916","7.844970703125","0.6984752075496707","2.31902709803544","0.06261657482721872","1.0410878658294678","1000","100","1000"
"COUN-8742","2024-05-19 23:17:36","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","74.0","0","1.0","1.0","1.0","0.0438763824673724","2.2125093936920166","0.257908477904125","0.42930529967223835","0.05423864760109858","1.0290477275848389","1000","1","1000"
"COUN-8735","2024-05-19 22:54:07","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","25.0","0","1.0","0.9954128265380859","0.9770642201834863","0.044119687181651844","2.1587154865264893","0.2508841744229567","0.4188538822217272","0.05314400263757335","1.0324327945709229","1000","10","10"
"COUN-8740","2024-05-19 23:09:55","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","15.0","0","1.0","0.9954128265380859","0.981651376146789","0.04921104625212572","1.9606595039367676","0.2532874753256561","0.4183112028473561","0.051814040024896306","1.0368492603302002","1000","100","100"
"COUN-8319","2024-05-19 21:01:58","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","67.0","0","1.0","0.9954128265380859","1.0","0.05032761486553907","1.7863823175430298","0.195015218699111","0.31510949650898984","0.05309259418015157","1.038833498954773","10","1","100"
"COUN-8736","2024-05-19 22:57:14","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","8.0","0","1.0","0.9954128265380859","0.963302752293578","0.04890685557850175","1.9688671827316284","0.22872632319307676","0.3871665023814101","0.056146076469033177","1.0389612913131714","1000","100","10"
"COUN-8405","2024-05-19 21:19:22","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","20.0","0","1.0","0.9954128265380859","0.9862385321100917","0.04949736639969666","1.9169671535491943","0.21819452346714144","0.3599747111422753","0.05660957589351542","1.0336170196533203","100","1","1"
"COUN-8025","2024-05-19 19:09:52","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","35.0","1","1.0","0.991304337978363","1.0","0.029070785462205283","1.0146064758300781","0.3795248579602766","0.5196949646666484","0.027982235672187352","1.068617820739746","100","1","100"
"COUN-8077","2024-05-19 19:28:24","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","2.0","1","1.0","0.991304337978363","0.9130434782608695","0.033755821097718984","1.1406899690628052","0.4546741377299927","0.613609739633925","0.011068648721090514","1.1189302206039429","1000","1000","10"
"COUN-8063","2024-05-19 19:20:41","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","6.0","1","1.0","0.991304337978363","0.8347826086956521","0.031860036878688894","1.153814435005188","0.4212257880656441","0.569016337344099","0.018098544893766232","1.1117935180664062","1000","100","1"
"COUN-8585","2024-05-19 22:06:10","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","42.0","0","1.0","0.9908257126808167","0.9954128440366973","0.046967482996718796","1.97206449508667","0.22265653075865485","0.36369565659023206","0.05489806407970237","1.0345954895019531","100","10","100"
"COUN-7879","2024-05-19 18:20:34","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","7.0","0","1.0","0.9901960492134094","0.9705882352941176","0.05919062346417018","1.023919701576233","0.3710957832559471","0.5046088365203354","0.007298471878556744","1.2513618469238281","100","100","100"
"COUN-7922","2024-05-19 18:34:42","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","3.0","0","1.0","0.9901960492134094","0.8725490196078431","0.05599828913866908","1.127808690071106","0.4189295828028527","0.561091008123613","0.011738099596188642","1.1917610168457031","1000","1000","100"
"COUN-7896","2024-05-19 18:27:35","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","5.0","0","0.9807692170143127","0.9901960492134094","0.9519230769230769","0.03172917734672246","1.164233684539795","0.4626715556596186","0.6184031941275131","0.01246851883690974","1.1239466667175293","1000","100","1"
"COUN-7867","2024-05-19 18:15:07","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","13.0","0","1.0","0.9901960492134094","0.9803921568627451","0.047046708920348256","1.1179014444351196","0.38665642388453436","0.5163112859647977","0.015585119205868796","1.1991382837295532","100","10","10"
"COUN-7887","2024-05-19 18:23:40","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","20.0","0","1.0","0.9901960492134094","1.0","0.027925609901788873","1.110945701599121","0.4326292728636814","0.582676154125354","0.011382043017033303","1.0843886137008667","100","100","1000"
"COUN-8190","2024-05-19 20:04:58","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","4.0","1","0.9902912378311157","0.9901960492134094","1.0","0.03672413172191893","1.3495887517929077","0.5124398100623527","0.7074156107869474","-0.0020650261954552277","1.1725144386291504","100","100","100"
"COUN-8224","2024-05-19 20:19:45","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","28.0","1","0.9902912378311157","0.9901960492134094","1.0","0.033163537392208675","1.4751534461975098","0.5445788839345088","0.7245362626877156","0.011188259612448565","1.1629688739776611","1000","1","1000"
"COUN-7918","2024-05-19 18:34:12","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","12.0","0","1.0","0.9901960492134094","0.9803921568627451","0.028387653535845925","1.1088498830795288","0.4627576271953892","0.6262272004535714","0.008260453000981808","1.1184805631637573","1000","100","100"
"COUN-7994","2024-05-19 18:58:01","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","3.0","2","1.0","0.9900000095367432","0.83","0.012589288485762563","2.8219029903411865","0.6692287550214185","0.9056690175668336","0.010516796434370125","1.0617085695266724","1000","10","1"
"COUN-8135","2024-05-19 19:44:56","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","10.0","1","0.9803921580314636","0.9900000095367432","1.0","0.04773899383427778","1.0605560541152954","0.48344429153334545","0.670647480727639","-0.006579233536200081","1.249086856842041","10","1","1"
"COUN-8281","2024-05-19 20:37:55","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","2.0","2","1.0","0.9900000095367432","0.87","0.015006858589504362","2.5068135261535645","0.6200901453877833","0.8421985985175706","-0.007304944447493014","1.0882236957550049","100","10","1"
"COUN-7968","2024-05-19 18:46:34","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","6.0","2","1.0","0.9900000095367432","0.99","0.011876891390634758","2.6937222480773926","0.6209471081370485","0.853088752462063","0.008567562669828388","1.0612142086029053","100","10","10"
"COUN-8072","2024-05-19 19:25:13","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","18.0","0","1.0","0.9900000095367432","0.99","0.01163169695190818","2.778214693069458","0.4095885555624472","0.5737911131978035","0.02071026316467022","1.0482220649719238","100","1","100"
"COUN-8304","2024-05-19 20:51:57","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","2.0","2","1.0","0.9900000095367432","0.87","0.013761452235425464","2.6123340129852295","0.6294174518815128","0.8553418825403787","-0.0022199428646223086","1.0783815383911133","1000","100","1"
"COUN-8309","2024-05-19 20:55:53","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","5.0","2","1.0","0.9900000095367432","0.93","0.011817231805331134","2.911574602127075","0.6710913095183679","0.9223899076716043","0.024292524467565864","1.041954517364502","1000","10","10"
"COUN-7901","2024-05-19 18:30:24","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","15.0","1","1.0","0.9900000095367432","0.99","0.011767247420495645","2.891975164413452","0.4467407420545883","0.6258623450994492","0.03657710250467304","1.0457851886749268","1000","100","1000"
"COUN-8041","2024-05-19 19:13:34","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","10.0","0","1.0","0.9900000095367432","1.0","0.01676372245341715","2.355403423309326","0.3633393252191975","0.5102425456047058","0.004136608901786716","1.0923484563827515","10","1","10"
"COUN-7881","2024-05-19 18:21:35","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","9.0","1","1.0","0.9900000095367432","1.0","0.01083009553109964","2.978579044342041","0.4569440657364663","0.6392369011044502","0.04043859737689557","1.0384571552276611","1000","1","10"
"COUN-8310","2024-05-19 20:56:26","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","3.0","2","1.0","0.9900000095367432","0.93","0.011674588676549844","2.846024990081787","0.6580373397205764","0.8970292271510698","0.015181647541886459","1.0594871044158936","1000","100","10"
"COUN-7754","2024-05-19 17:38:51","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","2.0","0","1.0","0.9900000095367432","0.98","0.010385463816573006","2.9249300956726074","0.4295121226709916","0.6031312528252601","0.02399120274395456","1.0447986125946045","1000","100","1"
"COUN-7738","2024-05-19 17:32:12","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","0","1.0","0.9900000095367432","0.99","0.010586762441511459","2.562490940093994","0.38525070470559186","0.5408712810277939","0.012140650361333875","1.07400643825531","100","100","100"
"COUN-7891","2024-05-19 18:25:24","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","17.0","1","1.0","0.9900000095367432","0.99","0.010906618590937191","3.0086028575897217","0.4683459683889224","0.6557835558056831","0.04260403924040289","1.0251024961471558","1000","1","100"
"COUN-7898","2024-05-19 18:28:30","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","22.0","1","1.0","0.9900000095367432","1.0","0.011974415637617275","2.9493823051452637","0.46327782019092045","0.6468639370799064","0.03908242766239612","1.037571668624878","1000","1","1000"
"COUN-8223","2024-05-19 20:19:43","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","BlobsDataset","10.0","1","1.0","0.9900000095367432","1.0","0.010726673493841715","3.0076076984405518","0.45737649051266793","0.6413206562399865","0.04170872322070167","1.0356850624084473","1000","10","100"
"COUN-7899","2024-05-19 18:28:43","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","17.0","1","1.0","0.9900000095367432","0.99","0.011595926814246007","2.8446598052978516","0.42311643721872577","0.5898268041014672","0.03593781191246265","1.0497677326202393","1000","10","1000"
